date,action,ticker,name,contraticker,contraname,note
2020-06-30,historical,D,Dominion Energy Inc,N/A,N/A,
2020-06-30,historical,CXO,Concho Resources Inc,N/A,N/A,
2020-06-30,historical,CVX,Chevron Corp,N/A,N/A,
2020-06-30,historical,CVS,CVS HEALTH Corp,N/A,N/A,
2020-06-30,historical,CTXS,Citrix Systems Inc,N/A,N/A,
2020-06-30,historical,CTVA,Corteva Inc,N/A,N/A,
2020-06-30,historical,CTSH,Cognizant Technology Solutions Corp,N/A,N/A,
2020-06-30,historical,CTAS,Cintas Corp,N/A,N/A,
2020-06-30,historical,CSX,Csx Corp,N/A,N/A,
2020-06-30,historical,CSCO,Cisco Systems Inc,N/A,N/A,
2020-06-30,historical,CRM,Salesforcecom Inc,N/A,N/A,
2020-06-30,historical,CPRT,Copart Inc,N/A,N/A,
2020-06-30,historical,CPB,Campbell Soup Co,N/A,N/A,
2020-06-30,historical,COTY,Coty Inc,N/A,N/A,
2020-06-30,historical,COST,Costco Wholesale Corp,N/A,N/A,
2020-06-30,historical,COP,Conocophillips,N/A,N/A,
2020-06-30,historical,COO,Cooper Companies Inc,N/A,N/A,
2020-06-30,historical,COG,Cabot Oil & Gas Corp,N/A,N/A,
2020-06-30,historical,COF,Capital One Financial Corp,N/A,N/A,
2020-06-30,historical,CNP,Centerpoint Energy Inc,N/A,N/A,
2020-06-30,historical,CNC,Centene Corp,N/A,N/A,
2020-06-30,historical,CMS,Cms Energy Corp,N/A,N/A,
2020-06-30,historical,CMI,Cummins Inc,N/A,N/A,
2020-06-30,historical,CMG,Chipotle Mexican Grill Inc,N/A,N/A,
2020-06-30,historical,CME,Cme Group Inc,N/A,N/A,
2020-06-30,historical,CMCSA,Comcast Corp,N/A,N/A,
2020-06-30,historical,CMA,Comerica Inc,N/A,N/A,
2020-06-30,historical,CLX,Clorox Co,N/A,N/A,
2020-06-30,historical,CL,Colgate Palmolive Co,N/A,N/A,
2020-06-30,historical,CINF,Cincinnati Financial Corp,N/A,N/A,
2020-06-30,historical,CI,Cigna Corp,N/A,N/A,
2020-06-30,historical,CHTR,Charter Communications Inc,N/A,N/A,
2020-06-30,historical,CHRW,C H Robinson Worldwide Inc,N/A,N/A,
2020-06-30,historical,CHD,Church & Dwight Co Inc,N/A,N/A,
2020-06-30,historical,CFG,Citizens Financial Group Inc,N/A,N/A,
2020-06-30,historical,CF,CF Industries Holdings Inc,N/A,N/A,
2020-06-30,historical,CERN,CERNER Corp,N/A,N/A,
2020-06-30,historical,CE,Celanese Corp,N/A,N/A,
2020-06-30,historical,CDW,CDW Corp,N/A,N/A,
2020-06-30,historical,CDNS,Cadence Design Systems Inc,N/A,N/A,
2020-06-30,historical,CCL,Carnival Corp,N/A,N/A,
2020-06-30,historical,CCI,Crown Castle International Corp,N/A,N/A,
2020-06-30,historical,CBRE,Cbre Group Inc,N/A,N/A,
2020-06-30,historical,CBOE,Cboe Global Markets Inc,N/A,N/A,
2020-06-30,historical,CB,Chubb Ltd,N/A,N/A,
2020-06-30,historical,CAT,Caterpillar Inc,N/A,N/A,
2020-06-30,historical,CARR,Carrier Global Corp,N/A,N/A,
2020-06-30,historical,CAH,Cardinal Health Inc,N/A,N/A,
2020-06-30,historical,CAG,Conagra Brands Inc,N/A,N/A,
2020-06-30,historical,C,Citigroup Inc,N/A,N/A,
2020-06-30,historical,BXP,Boston Properties Inc,N/A,N/A,
2020-06-30,historical,BWA,Borgwarner Inc,N/A,N/A,
2020-06-30,historical,BSX,Boston Scientific Corp,N/A,N/A,
2020-06-30,historical,BRK.B,Berkshire Hathaway Inc,N/A,N/A,
2020-06-30,historical,BR,Broadridge Financial Solutions Inc,N/A,N/A,
2020-06-30,historical,BMY,Bristol Myers Squibb Co,N/A,N/A,
2020-06-30,historical,BLL,BALL Corp,N/A,N/A,
2020-06-30,historical,BLK,BlackRock Inc,N/A,N/A,
2020-06-30,historical,BKR,Baker Hughes Co,N/A,N/A,
2020-06-30,historical,BKNG,Booking Holdings Inc,N/A,N/A,
2020-06-30,historical,BK,Bank of New York Mellon Corp,N/A,N/A,
2020-06-30,historical,BIO,Bio-Rad Laboratories Inc,N/A,N/A,
2020-06-30,historical,BIIB,Biogen Inc,N/A,N/A,
2020-06-30,historical,BF.B,Brown Forman Corp,N/A,N/A,
2020-06-30,historical,BEN,Franklin Resources Inc,N/A,N/A,
2020-06-30,historical,BDX,Becton Dickinson & Co,N/A,N/A,
2020-06-30,historical,BBY,Best Buy Co Inc,N/A,N/A,
2020-06-30,historical,BAX,Baxter International Inc,N/A,N/A,
2020-06-30,historical,BAC,Bank Of America Corp,N/A,N/A,
2020-06-30,historical,BA,Boeing Co,N/A,N/A,
2020-06-30,historical,AZO,Autozone Inc,N/A,N/A,
2020-06-30,historical,AXP,American Express Co,N/A,N/A,
2020-06-30,historical,AWK,American Water Works Company Inc,N/A,N/A,
2020-06-30,historical,AVY,Avery Dennison Corp,N/A,N/A,
2020-06-30,historical,AVGO,Broadcom Inc,N/A,N/A,
2020-06-30,historical,AVB,Avalonbay Communities Inc,N/A,N/A,
2020-06-30,historical,ATVI,Activision Blizzard Inc,N/A,N/A,
2020-06-30,historical,ATO,Atmos Energy Corp,N/A,N/A,
2020-06-30,historical,ARE,Alexandria Real Estate Equities Inc,N/A,N/A,
2020-06-30,historical,APTV,Aptiv PLC,N/A,N/A,
2020-06-30,historical,APH,Amphenol Corp,N/A,N/A,
2020-06-30,historical,APD,Air Products & Chemicals Inc,N/A,N/A,
2020-06-30,historical,APA,Apache Corp,N/A,N/A,
2020-06-30,historical,AOS,Smith A O Corp,N/A,N/A,
2020-06-30,historical,AON,Aon plc,N/A,N/A,
2020-06-30,historical,ANTM,Anthem Inc,N/A,N/A,
2020-06-30,historical,ANSS,Ansys Inc,N/A,N/A,
2020-06-30,historical,ANET,Arista Networks Inc,N/A,N/A,
2020-06-30,historical,AMZN,Amazon Com Inc,N/A,N/A,
2020-06-30,historical,AMT,American Tower Corp,N/A,N/A,
2020-06-30,historical,AMP,Ameriprise Financial Inc,N/A,N/A,
2020-06-30,historical,AMGN,Amgen Inc,N/A,N/A,
2020-06-30,historical,AME,Ametek Inc,N/A,N/A,
2020-06-30,historical,AMD,Advanced Micro Devices Inc,N/A,N/A,
2020-06-30,historical,AMCR,Amcor plc,N/A,N/A,
2020-06-30,historical,AMAT,Applied Materials Inc,N/A,N/A,
2020-06-30,historical,ALXN,Alexion Pharmaceuticals Inc,N/A,N/A,
2020-06-30,historical,ALLE,Allegion plc,N/A,N/A,
2020-06-30,historical,ALL,Allstate Corp,N/A,N/A,
2020-06-30,historical,ALK,Alaska Air Group Inc,N/A,N/A,
2020-06-30,historical,ALGN,Align Technology Inc,N/A,N/A,
2020-06-30,historical,ALB,Albemarle Corp,N/A,N/A,
2020-06-30,historical,AKAM,Akamai Technologies Inc,N/A,N/A,
2020-06-30,historical,AJG,Arthur J Gallagher & Co,N/A,N/A,
2020-06-30,historical,AIZ,Assurant Inc,N/A,N/A,
2020-06-30,historical,AIV,Apartment Investment & Management Co,N/A,N/A,
2020-06-30,historical,AIG,American International Group Inc,N/A,N/A,
2020-06-30,historical,AFL,Aflac Inc,N/A,N/A,
2020-06-30,historical,AES,Aes Corp,N/A,N/A,
2020-06-30,historical,AEP,American Electric Power Co Inc,N/A,N/A,
2020-06-30,historical,AEE,Ameren Corp,N/A,N/A,
2020-06-30,historical,ADSK,Autodesk Inc,N/A,N/A,
2020-06-30,historical,ADP,Automatic Data Processing Inc,N/A,N/A,
2020-06-30,historical,ADM,Archer-Daniels-Midland Co,N/A,N/A,
2020-06-30,historical,ADI,Analog Devices Inc,N/A,N/A,
2020-06-30,historical,ADBE,Adobe Inc,N/A,N/A,
2020-06-30,historical,ACN,Accenture plc,N/A,N/A,
2020-06-30,historical,ABT,Abbott Laboratories,N/A,N/A,
2020-06-30,historical,ABMD,Abiomed Inc,N/A,N/A,
2020-06-30,historical,ABC,Amerisourcebergen Corp,N/A,N/A,
2020-06-30,historical,ABBV,AbbVie Inc,N/A,N/A,
2020-06-30,historical,AAPL,Apple Inc,N/A,N/A,
2020-06-30,historical,AAP,Advance Auto Parts Inc,N/A,N/A,
2020-06-30,historical,AAL,American Airlines Group Inc,N/A,N/A,
2020-06-30,historical,A,Agilent Technologies Inc,N/A,N/A,
2020-06-22,added,TYL,Tyler Technologies Inc,JWN,Nordstrom Inc,
2020-06-22,added,TDY,Teledyne Technologies Inc,HOG,Harley-Davidson Inc,
2020-06-22,removed,JWN,Nordstrom Inc,TYL,Tyler Technologies Inc,
2020-06-22,removed,HOG,Harley-Davidson Inc,TDY,Teledyne Technologies Inc,
2020-06-22,added,BIO,Bio-Rad Laboratories Inc,ADS,Alliance Data Systems Corp,
2020-06-22,removed,ADS,Alliance Data Systems Corp,BIO,Bio-Rad Laboratories Inc,
2020-05-22,added,WST,West Pharmaceutical Services Inc,HP,Helmerich & Payne Inc,
2020-05-22,removed,HP,Helmerich & Payne Inc,WST,West Pharmaceutical Services Inc,
2020-05-12,added,DXCM,Dexcom Inc,AGN,Allergan plc,
2020-05-12,added,DPZ,Dominos Pizza Inc,CPRI,Capri Holdings Ltd,
2020-05-12,removed,CPRI,Capri Holdings Ltd,DPZ,Dominos Pizza Inc,
2020-05-12,removed,AGN,Allergan plc,DXCM,Dexcom Inc,
2020-04-06,removed,RTN,Raytheon Co,OTIS,Otis Worldwide Corp,
2020-04-06,added,OTIS,Otis Worldwide Corp,RTN,Raytheon Co,
2020-04-06,removed,M,Macy's Inc,CARR,Carrier Global Corp,
2020-04-06,added,CARR,Carrier Global Corp,M,Macy's Inc,
2020-03-31,historical,ZTS,Zoetis Inc,N/A,N/A,
2020-03-31,historical,ZION,Zions Bancorporation National Association,N/A,N/A,
2020-03-31,historical,ZBRA,Zebra Technologies Corp,N/A,N/A,
2020-03-31,historical,ZBH,Zimmer Biomet Holdings Inc,N/A,N/A,
2020-03-31,historical,YUM,Yum Brands Inc,N/A,N/A,
2020-03-31,historical,XYL,Xylem Inc,N/A,N/A,
2020-03-31,historical,XRX,Xerox Holdings Corp,N/A,N/A,
2020-03-31,historical,XRAY,DENTSPLY SIRONA Inc,N/A,N/A,
2020-03-31,historical,XOM,Exxon Mobil Corp,N/A,N/A,
2020-03-31,historical,XLNX,Xilinx Inc,N/A,N/A,
2020-03-31,historical,XEL,Xcel Energy Inc,N/A,N/A,
2020-03-31,historical,WYNN,Wynn Resorts Ltd,N/A,N/A,
2020-03-31,historical,WY,Weyerhaeuser Co,N/A,N/A,
2020-03-31,historical,WU,Western Union CO,N/A,N/A,
2020-03-31,historical,WRK,WestRock Co,N/A,N/A,
2020-03-31,historical,WRB,Berkley W R Corp,N/A,N/A,
2020-03-31,historical,WMT,Walmart Inc,N/A,N/A,
2020-03-31,historical,WMB,Williams Companies Inc,N/A,N/A,
2020-03-31,historical,WM,Waste Management Inc,N/A,N/A,
2020-03-31,historical,WLTW,Willis Towers Watson Plc,N/A,N/A,
2020-03-31,historical,WHR,Whirlpool Corp,N/A,N/A,
2020-03-31,historical,WFC,Wells Fargo & Company,N/A,N/A,
2020-03-31,historical,WELL,Welltower Inc,N/A,N/A,
2020-03-31,historical,WEC,Wec Energy Group Inc,N/A,N/A,
2020-03-31,historical,WDC,Western Digital Corp,N/A,N/A,
2020-03-31,historical,WBA,Walgreens Boots Alliance Inc,N/A,N/A,
2020-03-31,historical,WAT,Waters Corp,N/A,N/A,
2020-03-31,historical,WAB,Westinghouse Air Brake Technologies Corp,N/A,N/A,
2020-03-31,historical,VZ,Verizon Communications Inc,N/A,N/A,
2020-03-31,historical,VTRS,Viatris Inc,N/A,N/A,
2020-03-31,historical,VTR,Ventas Inc,N/A,N/A,
2020-03-31,historical,VRTX,Vertex Pharmaceuticals Inc,N/A,N/A,
2020-03-31,historical,VRSN,Verisign Inc,N/A,N/A,
2020-03-31,historical,VRSK,Verisk Analytics Inc,N/A,N/A,
2020-03-31,historical,VNO,Vornado Realty Trust,N/A,N/A,
2020-03-31,historical,VMC,Vulcan Materials CO,N/A,N/A,
2020-03-31,historical,VLO,Valero Energy Corp,N/A,N/A,
2020-03-31,historical,VIAC,ViacomCBS Inc,N/A,N/A,
2020-03-31,historical,VFC,V F Corp,N/A,N/A,
2020-03-31,historical,VAR,Varian Medical Systems Inc,N/A,N/A,
2020-03-31,historical,V,Visa Inc,N/A,N/A,
2020-03-31,historical,USB,Us Bancorp,N/A,N/A,
2020-03-31,historical,URI,United Rentals Inc,N/A,N/A,
2020-03-31,historical,UPS,United Parcel Service Inc,N/A,N/A,
2020-03-31,historical,UNP,Union Pacific Corp,N/A,N/A,
2020-03-31,historical,UNM,Unum Group,N/A,N/A,
2020-03-31,historical,UNH,Unitedhealth Group Inc,N/A,N/A,
2020-03-31,historical,ULTA,Ulta Beauty Inc,N/A,N/A,
2020-03-31,historical,UHS,Universal Health Services Inc,N/A,N/A,
2020-03-31,historical,UDR,UDR Inc,N/A,N/A,
2020-03-31,historical,UAL,United Airlines Holdings Inc,N/A,N/A,
2020-03-31,historical,UAA,Under Armour Inc,N/A,N/A,
2020-03-31,historical,UA,Under Armour Inc,N/A,N/A,
2020-03-31,historical,TXT,Textron Inc,N/A,N/A,
2020-03-31,historical,TXN,Texas Instruments Inc,N/A,N/A,
2020-03-31,historical,TWTR,Twitter Inc,N/A,N/A,
2020-03-31,historical,TTWO,Take Two Interactive Software Inc,N/A,N/A,
2020-03-31,historical,TT,Trane Technologies plc,N/A,N/A,
2020-03-31,historical,TSN,Tyson Foods Inc,N/A,N/A,
2020-03-31,historical,TSCO,Tractor Supply Co,N/A,N/A,
2020-03-31,historical,TRV,Travelers Companies Inc,N/A,N/A,
2020-03-31,historical,TROW,Price T Rowe Group Inc,N/A,N/A,
2020-03-31,historical,TPR,Tapestry Inc,N/A,N/A,
2020-03-31,historical,TMUS,T-Mobile US Inc,N/A,N/A,
2020-03-31,historical,TMO,Thermo Fisher Scientific Inc,N/A,N/A,
2020-03-31,historical,TJX,Tjx Companies Inc,N/A,N/A,
2020-03-31,historical,TIF,Tiffany & Co,N/A,N/A,
2020-03-31,historical,TGT,Target Corp,N/A,N/A,
2020-03-31,historical,TFX,Teleflex Inc,N/A,N/A,
2020-03-31,historical,TFC,Truist Financial Corp,N/A,N/A,
2020-03-31,historical,TEL,TE Connectivity Ltd,N/A,N/A,
2020-03-31,historical,TDG,TransDigm Group INC,N/A,N/A,
2020-03-31,historical,TAP,Molson Coors Beverage Co,N/A,N/A,
2020-03-31,historical,T,At&T Inc,N/A,N/A,
2020-03-31,historical,SYY,Sysco Corp,N/A,N/A,
2020-03-31,historical,SYK,Stryker Corp,N/A,N/A,
2020-03-31,historical,SYF,Synchrony Financial,N/A,N/A,
2020-03-31,historical,SWKS,Skyworks Solutions Inc,N/A,N/A,
2020-03-31,historical,SWK,Stanley Black & Decker Inc,N/A,N/A,
2020-03-31,historical,STZ,Constellation Brands Inc,N/A,N/A,
2020-03-31,historical,STX,Seagate Technology plc,N/A,N/A,
2020-03-31,historical,STT,State Street Corp,N/A,N/A,
2020-03-31,historical,STE,STERIS plc,N/A,N/A,
2020-03-31,historical,SRE,Sempra Energy,N/A,N/A,
2020-03-31,historical,SPGI,S&P Global Inc,N/A,N/A,
2020-03-31,historical,SPG,Simon Property Group Inc,N/A,N/A,
2020-03-31,historical,SO,Southern Co,N/A,N/A,
2020-03-31,historical,SNPS,Synopsys Inc,N/A,N/A,
2020-03-31,historical,SNA,Snap-on Inc,N/A,N/A,
2020-03-31,historical,SLG,Sl Green Realty Corp,N/A,N/A,
2020-03-31,historical,SLB,Schlumberger Limited,N/A,N/A,
2020-03-31,historical,SJM,J M SMUCKER Co,N/A,N/A,
2020-03-31,historical,SIVB,Svb Financial Group,N/A,N/A,
2020-03-31,historical,SHW,Sherwin Williams Co,N/A,N/A,
2020-03-31,historical,SEE,Sealed Air Corp,N/A,N/A,
2020-03-31,historical,SCHW,Schwab Charles Corp,N/A,N/A,
2020-03-31,historical,SBUX,Starbucks Corp,N/A,N/A,
2020-03-31,historical,SBAC,Sba Communications Corp,N/A,N/A,
2020-03-31,historical,RTX,Raytheon Technologies Corp,N/A,N/A,
2020-03-31,historical,RTN,Raytheon Co,N/A,N/A,
2020-03-31,historical,RSG,Republic Services Inc,N/A,N/A,
2020-03-31,historical,ROST,Ross Stores Inc,N/A,N/A,
2020-03-31,historical,ROP,Roper Technologies Inc,N/A,N/A,
2020-03-31,historical,ROL,Rollins Inc,N/A,N/A,
2020-03-31,historical,ROK,Rockwell Automation Inc,N/A,N/A,
2020-03-31,historical,RMD,Resmed Inc,N/A,N/A,
2020-03-31,historical,RL,Ralph Lauren Corp,N/A,N/A,
2020-03-31,historical,RJF,Raymond James Financial Inc,N/A,N/A,
2020-03-31,historical,RHI,Robert Half International Inc,N/A,N/A,
2020-03-31,historical,RF,Regions Financial Corp,N/A,N/A,
2020-03-31,historical,REGN,Regeneron Pharmaceuticals Inc,N/A,N/A,
2020-03-31,historical,REG,Regency Centers Corp,N/A,N/A,
2020-03-31,historical,RE,Everest Re Group Ltd,N/A,N/A,
2020-03-31,historical,RCL,Royal Caribbean Cruises Ltd,N/A,N/A,
2020-03-31,historical,QRVO,Qorvo Inc,N/A,N/A,
2020-03-31,historical,QCOM,Qualcomm Inc,N/A,N/A,
2020-03-31,historical,PYPL,PayPal Holdings Inc,N/A,N/A,
2020-03-31,historical,PXD,Pioneer Natural Resources Co,N/A,N/A,
2020-03-31,historical,PWR,Quanta Services Inc,N/A,N/A,
2020-03-31,historical,PVH,Pvh Corp,N/A,N/A,
2020-03-31,historical,PSX,Phillips 66,N/A,N/A,
2020-03-31,historical,PSA,Public Storage,N/A,N/A,
2020-03-31,historical,PRU,Prudential Financial Inc,N/A,N/A,
2020-03-31,historical,PRGO,PERRIGO Co plc,N/A,N/A,
2020-03-31,historical,PPL,PPL Corp,N/A,N/A,
2020-03-31,historical,PPG,Ppg Industries Inc,N/A,N/A,
2020-03-31,historical,PNW,Pinnacle West Capital Corp,N/A,N/A,
2020-03-31,historical,PNR,PENTAIR plc,N/A,N/A,
2020-03-31,historical,PNC,Pnc Financial Services Group Inc,N/A,N/A,
2020-03-31,historical,PM,Philip Morris International Inc,N/A,N/A,
2020-03-31,historical,PLD,Prologis Inc,N/A,N/A,
2020-03-31,historical,PKI,Perkinelmer Inc,N/A,N/A,
2020-03-31,historical,PKG,Packaging Corp Of America,N/A,N/A,
2020-03-31,historical,PHM,Pultegroup Inc,N/A,N/A,
2020-03-31,historical,PH,Parker Hannifin Corp,N/A,N/A,
2020-03-31,historical,PGR,Progressive Corp,N/A,N/A,
2020-03-31,historical,PG,PROCTER & GAMBLE Co,N/A,N/A,
2020-03-31,historical,PFG,Principal Financial Group Inc,N/A,N/A,
2020-03-31,historical,PFE,Pfizer Inc,N/A,N/A,
2020-03-31,historical,PEP,Pepsico Inc,N/A,N/A,
2020-03-31,historical,PEG,Public Service Enterprise Group Inc,N/A,N/A,
2020-03-31,historical,PEAK,Healthpeak Properties Inc,N/A,N/A,
2020-03-31,historical,PCAR,Paccar Inc,N/A,N/A,
2020-03-31,historical,PBCT,People's United Financial Inc,N/A,N/A,
2020-03-31,historical,PAYX,Paychex Inc,N/A,N/A,
2020-03-31,historical,PAYC,Paycom Software Inc,N/A,N/A,
2020-03-31,historical,OXY,Occidental Petroleum Corp,N/A,N/A,
2020-03-31,historical,ORLY,O Reilly Automotive Inc,N/A,N/A,
2020-03-31,historical,ORCL,Oracle Corp,N/A,N/A,
2020-03-31,historical,OMC,Omnicom Group Inc,N/A,N/A,
2020-03-31,historical,OKE,Oneok Inc,N/A,N/A,
2020-03-31,historical,ODFL,Old Dominion Freight Line Inc,N/A,N/A,
2020-03-31,historical,O,Realty Income Corp,N/A,N/A,
2020-03-31,historical,NWSA,News Corp,N/A,N/A,
2020-03-31,historical,NWS,News Corp,N/A,N/A,
2020-03-31,historical,NWL,Newell Brands Inc,N/A,N/A,
2020-03-31,historical,NVR,Nvr Inc,N/A,N/A,
2020-03-31,historical,NVDA,Nvidia Corp,N/A,N/A,
2020-03-31,historical,NUE,Nucor Corp,N/A,N/A,
2020-03-31,historical,NTRS,Northern Trust Corp,N/A,N/A,
2020-03-31,historical,NTAP,NetApp Inc,N/A,N/A,
2020-03-31,historical,NSC,Norfolk Southern Corp,N/A,N/A,
2020-03-31,historical,NRG,Nrg Energy Inc,N/A,N/A,
2020-03-31,historical,NOW,ServiceNow Inc,N/A,N/A,
2020-03-31,historical,NOV,NOV Inc,N/A,N/A,
2020-03-31,historical,NOC,Northrop Grumman Corp,N/A,N/A,
2020-03-31,historical,NLSN,Nielsen Holdings plc,N/A,N/A,
2020-03-31,historical,NLOK,NortonLifeLock Inc,N/A,N/A,
2020-03-31,historical,NKE,NIKE Inc,N/A,N/A,
2020-03-31,historical,NI,Nisource Inc,N/A,N/A,
2020-03-31,historical,NFLX,Netflix Inc,N/A,N/A,
2020-03-31,historical,NEM,NEWMONT Corp,N/A,N/A,
2020-03-31,historical,NEE,Nextera Energy Inc,N/A,N/A,
2020-03-31,historical,NDAQ,Nasdaq Inc,N/A,N/A,
2020-03-31,historical,NCLH,Norwegian Cruise Line Holdings Ltd,N/A,N/A,
2020-03-31,historical,NBL,Noble Energy Inc,N/A,N/A,
2020-03-31,historical,MXIM,Maxim Integrated Products Inc,N/A,N/A,
2020-03-31,historical,MU,Micron Technology Inc,N/A,N/A,
2020-03-31,historical,MTD,Mettler Toledo International Inc,N/A,N/A,
2020-03-31,historical,MTB,M&T Bank Corp,N/A,N/A,
2020-03-31,historical,MSI,Motorola Solutions Inc,N/A,N/A,
2020-03-31,historical,MSFT,Microsoft Corp,N/A,N/A,
2020-03-31,historical,MSCI,MSCI Inc,N/A,N/A,
2020-03-31,historical,MS,Morgan Stanley,N/A,N/A,
2020-03-31,historical,MRO,Marathon Oil Corp,N/A,N/A,
2020-03-31,historical,MRK,Merck & Co Inc,N/A,N/A,
2020-03-31,historical,MPC,Marathon Petroleum Corp,N/A,N/A,
2020-03-31,historical,MOS,Mosaic Co,N/A,N/A,
2020-03-31,historical,MO,Altria Group Inc,N/A,N/A,
2020-03-31,historical,MNST,Monster Beverage Corp,N/A,N/A,
2020-03-31,historical,MMM,3M Co,N/A,N/A,
2020-03-31,historical,MMC,Marsh & Mclennan Companies Inc,N/A,N/A,
2020-03-31,historical,MLM,Martin Marietta Materials Inc,N/A,N/A,
2020-03-31,historical,MKTX,Marketaxess Holdings Inc,N/A,N/A,
2020-03-31,historical,MKC,Mccormick & Co Inc,N/A,N/A,
2020-03-31,historical,MHK,Mohawk Industries Inc,N/A,N/A,
2020-03-31,historical,MGM,MGM Resorts International,N/A,N/A,
2020-03-31,historical,MET,Metlife Inc,N/A,N/A,
2020-03-31,historical,MDT,Medtronic plc,N/A,N/A,
2020-03-31,historical,MDLZ,Mondelez International Inc,N/A,N/A,
2020-03-31,historical,MCO,Moodys Corp,N/A,N/A,
2020-03-31,historical,MCK,Mckesson Corp,N/A,N/A,
2020-03-31,historical,MCHP,Microchip Technology Inc,N/A,N/A,
2020-03-31,historical,MCD,Mcdonalds Corp,N/A,N/A,
2020-03-31,historical,MAS,Masco Corp,N/A,N/A,
2020-03-31,historical,MAR,Marriott International Inc,N/A,N/A,
2020-03-31,historical,MAA,Mid America Apartment Communities Inc,N/A,N/A,
2020-03-31,historical,MA,Mastercard Inc,N/A,N/A,
2020-03-31,historical,M,Macy's Inc,N/A,N/A,
2020-03-31,historical,LYV,Live Nation Entertainment Inc,N/A,N/A,
2020-03-31,historical,LYB,LyondellBasell Industries NV,N/A,N/A,
2020-03-31,historical,LW,Lamb Weston Holdings Inc,N/A,N/A,
2020-03-31,historical,LVS,Las Vegas Sands Corp,N/A,N/A,
2020-03-31,historical,LUV,Southwest Airlines Co,N/A,N/A,
2020-03-31,historical,LUMN,Lumen Technologies Inc,N/A,N/A,
2020-03-31,historical,LRCX,Lam Research Corp,N/A,N/A,
2020-03-31,historical,LOW,Lowes Companies Inc,N/A,N/A,
2020-03-31,historical,LNT,Alliant Energy Corp,N/A,N/A,
2020-03-31,historical,LNC,Lincoln National Corp,N/A,N/A,
2020-03-31,historical,LMT,Lockheed Martin Corp,N/A,N/A,
2020-03-31,historical,LLY,ELI LILLY & Co,N/A,N/A,
2020-03-31,historical,LKQ,Lkq Corp,N/A,N/A,
2020-03-31,historical,LIN,Linde Plc,N/A,N/A,
2020-03-31,historical,LHX,L3Harris Technologies Inc,N/A,N/A,
2020-03-31,historical,LH,Laboratory Corp Of America Holdings,N/A,N/A,
2020-03-31,historical,LEN,Lennar Corp,N/A,N/A,
2020-03-31,historical,LEG,Leggett & Platt Inc,N/A,N/A,
2020-03-31,historical,LDOS,Leidos Holdings Inc,N/A,N/A,
2020-03-31,historical,LB,L Brands Inc,N/A,N/A,
2020-03-31,historical,L,Loews Corp,N/A,N/A,
2020-03-31,historical,KSU,Kansas City Southern,N/A,N/A,
2020-03-31,historical,KSS,KOHLS Corp,N/A,N/A,
2020-03-31,historical,KR,Kroger Co,N/A,N/A,
2020-03-31,historical,KO,Coca Cola Co,N/A,N/A,
2020-03-31,historical,KMX,Carmax Inc,N/A,N/A,
2020-03-31,historical,KMI,Kinder Morgan Inc,N/A,N/A,
2020-03-31,historical,KMB,Kimberly Clark Corp,N/A,N/A,
2020-03-31,historical,KLAC,Kla Corp,N/A,N/A,
2020-03-31,historical,KIM,Kimco Realty Corp,N/A,N/A,
2020-03-31,historical,KHC,Kraft Heinz Co,N/A,N/A,
2020-03-31,historical,KEYS,Keysight Technologies Inc,N/A,N/A,
2020-03-31,historical,KEY,Keycorp,N/A,N/A,
2020-03-31,historical,K,Kellogg Co,N/A,N/A,
2020-03-31,historical,JWN,Nordstrom Inc,N/A,N/A,
2020-03-31,historical,JPM,Jpmorgan Chase & Co,N/A,N/A,
2020-03-31,historical,JNPR,Juniper Networks Inc,N/A,N/A,
2020-03-31,historical,JNJ,Johnson & Johnson,N/A,N/A,
2020-03-31,historical,JKHY,Henry Jack & Associates Inc,N/A,N/A,
2020-03-31,historical,JCI,Johnson Controls International plc,N/A,N/A,
2020-03-31,historical,JBHT,Hunt J B Transport Services Inc,N/A,N/A,
2020-03-31,historical,J,Jacobs Engineering Group Inc,N/A,N/A,
2020-03-31,historical,IVZ,Invesco Ltd,N/A,N/A,
2020-03-31,historical,ITW,Illinois Tool Works Inc,N/A,N/A,
2020-03-31,historical,IT,Gartner Inc,N/A,N/A,
2020-03-31,historical,ISRG,Intuitive Surgical Inc,N/A,N/A,
2020-03-31,historical,IRM,Iron Mountain Inc,N/A,N/A,
2020-03-31,historical,IR,Ingersoll Rand Inc,N/A,N/A,
2020-03-31,historical,IQV,Iqvia Holdings Inc,N/A,N/A,
2020-03-31,historical,IPGP,Ipg Photonics Corp,N/A,N/A,
2020-03-31,historical,IPG,Interpublic Group Of Companies Inc,N/A,N/A,
2020-03-31,historical,IP,International Paper Co,N/A,N/A,
2020-03-31,historical,INTU,Intuit Inc,N/A,N/A,
2020-03-31,historical,INTC,Intel Corp,N/A,N/A,
2020-03-31,historical,INFO,IHS Markit Ltd,N/A,N/A,
2020-03-31,historical,INCY,Incyte Corp,N/A,N/A,
2020-03-31,historical,ILMN,Illumina Inc,N/A,N/A,
2020-03-31,historical,IFF,International Flavors & Fragrances Inc,N/A,N/A,
2020-03-31,historical,IEX,Idex Corp,N/A,N/A,
2020-03-31,historical,IDXX,Idexx Laboratories Inc,N/A,N/A,
2020-03-31,historical,ICE,Intercontinental Exchange Inc,N/A,N/A,
2020-03-31,historical,IBM,International Business Machines Corp,N/A,N/A,
2020-03-31,historical,HWM,Howmet Aerospace Inc,N/A,N/A,
